user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
U24621,2023-02-27,West,Clothing,354.18,,Austin,61,Premium,2023-02-27 06:38:53,user22865@example.com,user_26110,354.18,S19
U55205,2023-03-26,South,Books,211.31,,Los Angeles,43,Basic,2023-03-26 05:56:31,user90991@example.com,user_91507,211.31,S11
U6266,2023-01-18,East,Clothing,325.94,Pending,Austin,16,Pro,2023-01-18 06:10:47,user64001@example.com,user_43545,325.94,S20
U46285,2023-12-03,North,Clothing,395.28,Inactive,Los Angeles,45,Basic,2023-12-03 16:17:23,user70844@example.com,user_15181,395.28,S37
U99432,2023-10-29,West,Electronics,217.78,Inactive,San Francisco,57,Pro,2023-10-29 02:08:34,,user_7838,217.78,S10
U93887,2023-02-07,East,Books,325.14,Inactive,Austin,48,Basic,2023-02-07 01:46:16,user71996@example.com,,325.14,S27
U45340,2023-07-01,South,Books,342.01,Pending,Chicago,42,Pro,2023-07-01 14:19:22,user26580@example.com,user_52284,342.01,S10
U55856,2023-06-24,North,Electronics,154.1,Active,New York,22,Premium,2023-06-24 10:03:23,user13802@example.com,user_40749,154.1,S30
U68796,2023-11-04,East,Clothing,200.34,,New York,19,Premium,2023-11-04 20:12:12,user50666@example.com,user_13610,200.34,S31
U68796,2023-11-04,East,Clothing,200.34,,New York,19,Premium,2023-11-04 20:12:12,user50666@example.com,user_13610,200.34,S31
U6305,2023-08-18,North,Home,53.08,Pending,Chicago,27,Pro,2023-08-18 19:59:51,,user_68055,53.08,S45
U81573,2023-06-14,East,Electronics,464.14,,Chicago,45,Premium,2023-06-14 22:47:27,user98201@example.com,user_11699,464.14,S46
U97881,2023-08-02,South,Electronics,266.19,,Chicago,19,Pro,2023-08-02 23:08:46,user47890@example.com,user_66532,266.19,S17
U47508,2023-07-03,East,Clothing,402.15,,Austin,16,Pro,2023-07-03 22:21:19,user85783@example.com,user_91811,402.15,S3
U69742,2023-07-16,East,Electronics,207.81,Pending,Chicago,42,Basic,2023-07-16 17:09:00,user59209@example.com,user_92159,207.81,S36
U8477,2023-11-02,North,Clothing,123.39,Inactive,Los Angeles,49,Basic,2023-11-02 00:53:21,user90450@example.com,user_17820,123.39,S27
U7494,2023-06-28,North,Home,323.62,Inactive,Los Angeles,35,Basic,2023-06-28 13:28:08,user79229@example.com,user_2883,323.62,S16
U11935,2023-01-11,East,Books,422.87,,New York,31,Pro,2023-01-11 18:11:03,user23058@example.com,user_35982,422.87,S26
U33737,2023-02-03,South,Electronics,82.79,Active,Seattle,54,Basic,2023-02-03 14:28:43,user66392@example.com,user_87183,82.79,S24
U47811,2023-05-07,North,Electronics,208.42,Active,Austin,47,Basic,2023-05-07 19:01:09,user98314@example.com,user_86726,208.42,S31
U36869,2023-06-05,North,Home,53.35,Active,New York,16,Premium,2023-06-05 13:18:49,user119@example.com,user_93575,53.35,S39
U78344,2023-07-08,West,Sports,414.2,,San Francisco,16,Pro,2023-07-08 04:21:59,user40958@example.com,user_5760,414.2,S32
U19999,2023-04-08,West,Home,457.04,Active,Seattle,39,Premium,2023-04-08 10:43:46,user84450@example.com,user_67143,457.04,S42
U23588,2023-01-16,South,Home,388.09,,New York,51,Pro,2023-01-16 08:01:08,user21422@example.com,user_59121,388.09,S11
U84104,2023-10-03,South,Home,395.37,Active,Chicago,65,Premium,2023-10-03 11:03:30,user65234@example.com,user_83980,395.37,S49
U64874,2023-03-26,South,Electronics,61.96,,San Francisco,28,Premium,2023-03-26 06:12:10,user22941@example.com,user_47834,61.96,S11
U96147,2023-07-04,West,Books,188.33,Active,Los Angeles,54,Pro,2023-07-04 21:25:13,user57667@example.com,user_59675,,S25
U62090,2023-11-08,North,Home,338.33,Inactive,Seattle,40,Premium,2023-11-08 02:57:21,user77189@example.com,user_7075,,S26
U84174,2023-05-16,East,Books,17.68,Pending,New York,57,Premium,2023-05-16 07:36:41,user13400@example.com,user_93698,17.68,S50
U89715,2023-01-27,North,Books,237.17,Pending,Chicago,23,Premium,2023-01-27 21:16:12,user10327@example.com,user_75836,237.17,S43
U94613,2023-01-25,South,Electronics,65.76,Inactive,San Francisco,54,Premium,2023-01-25 15:30:49,user11394@example.com,,65.76,S11
U6338,2023-08-06,South,Clothing,469.53,,New York,41,Basic,2023-08-06 05:51:40,user96915@example.com,user_76788,469.53,S27
U15600,2023-12-22,West,Home,317.79,Active,Chicago,27,Premium,2023-12-22 18:29:17,user16637@example.com,user_74631,317.79,S39
U11877,2023-08-19,West,Sports,176.64,Active,San Francisco,50,Basic,2023-08-19 05:09:13,user70352@example.com,user_34326,176.64,S27
U18372,2023-04-18,West,Books,146.04,Pending,San Francisco,24,Premium,2023-04-18 09:18:53,user60286@example.com,user_72652,146.04,S37
U31928,2023-03-25,South,Sports,296.23,Pending,Austin,16,Pro,2023-03-25 22:29:46,,,296.23,S26
U9400,2023-02-21,North,Sports,495.84,Active,New York,40,Basic,2023-02-21 03:48:27,user57416@example.com,user_87565,495.84,S18
U8066,2023-10-10,South,Electronics,289.53,Inactive,Chicago,25,Premium,2023-10-10 03:52:22,user96793@example.com,,289.53,S17
U15587,2023-03-06,West,Sports,225.11,,Seattle,54,Pro,2023-03-06 03:01:56,,user_88579,225.11,S9
U27701,2023-03-03,North,Books,115.19,Inactive,Los Angeles,65,Premium,2023-03-03 07:42:32,user50736@example.com,user_48603,,S36
U81349,2023-12-04,West,Books,99.4,,Los Angeles,30,Basic,2023-12-04 18:37:51,user40080@example.com,user_8103,,S44
U65281,2023-11-14,West,Sports,295.99,Active,Austin,33,Pro,2023-11-14 12:03:57,user8083@example.com,user_15214,295.99,S5
U7190,2023-10-25,West,Clothing,34.62,,New York,46,Basic,2023-10-25 13:41:43,user58319@example.com,user_82132,34.62,S44
U69993,2023-09-10,East,Books,477.52,,Seattle,38,Basic,2023-09-10 16:27:15,user67218@example.com,user_30202,477.52,S7
U79376,2023-03-27,East,Electronics,225.66,,Los Angeles,55,Basic,2023-03-27 09:26:23,user32358@example.com,user_67153,,S19
U52954,2023-07-31,East,Clothing,345.56,Pending,Austin,46,Pro,2023-07-31 03:26:44,user25203@example.com,user_38342,345.56,S23
U52954,2023-07-31,East,Clothing,345.56,Pending,Austin,46,Pro,2023-07-31 03:26:44,user25203@example.com,user_38342,345.56,S23
U20614,2023-05-08,North,Clothing,306.68,Inactive,Chicago,58,Pro,2023-05-08 21:23:43,user31301@example.com,user_81620,306.68,S32
U90472,2023-03-01,East,Electronics,127.92,,Los Angeles,21,Pro,2023-03-01 16:04:53,user85316@example.com,user_97021,127.92,S49
U43339,2023-05-09,South,Books,165.94,Active,Austin,41,Basic,2023-05-09 17:05:38,user978@example.com,user_24821,,S10
U65668,2023-10-17,South,Clothing,11.15,,Los Angeles,22,Pro,2023-10-17 07:33:20,user92742@example.com,user_85063,11.15,S36
U65668,2023-10-17,South,Clothing,11.15,,Los Angeles,22,Pro,2023-10-17 07:33:20,user92742@example.com,user_85063,11.15,S36
U37989,2023-03-24,North,Sports,321.57,Active,Seattle,44,Pro,2023-03-24 12:16:36,user5088@example.com,user_84306,321.57,S11
U41600,2023-09-24,South,Books,175.97,Pending,Austin,61,Basic,2023-09-24 11:27:18,user54459@example.com,user_97830,175.97,S3
U41600,2023-09-24,South,Books,175.97,Pending,Austin,61,Basic,2023-09-24 11:27:18,user54459@example.com,user_97830,175.97,S3
U81409,2023-10-31,South,Home,426.05,,Austin,45,Pro,2023-10-31 19:29:20,user5026@example.com,user_23920,426.05,S34
U99204,2023-03-27,North,Electronics,442.95,Active,Austin,43,Basic,2023-03-27 14:52:42,user12716@example.com,,,S23
U57619,2023-08-06,East,Books,385.98,Active,Seattle,36,Basic,2023-08-06 01:02:20,user86439@example.com,user_38803,385.98,S36
U20138,2023-08-22,South,Electronics,433.22,,Seattle,30,Basic,2023-08-22 13:28:33,user43952@example.com,user_65759,433.22,S38
U39486,2023-01-04,South,Sports,365.07,Inactive,Chicago,23,Pro,2023-01-04 18:42:59,user58722@example.com,user_58864,365.07,S2
U90576,2023-07-22,North,Home,40.71,Pending,New York,37,Premium,2023-07-22 18:27:22,user57832@example.com,,40.71,S33
U40597,2023-09-15,North,Sports,375.65,,Seattle,60,Pro,2023-09-15 19:44:51,user62428@example.com,user_33339,375.65,S34
U6376,2023-12-20,South,Sports,489.57,Inactive,Los Angeles,23,Basic,2023-12-20 08:45:21,user77475@example.com,user_16544,,S47
U60400,2023-12-11,North,Clothing,401.71,Pending,Chicago,45,Premium,2023-12-11 20:33:28,user73619@example.com,user_19098,401.71,S16
U23869,2023-02-28,North,Home,430.63,Pending,Los Angeles,59,Premium,2023-02-28 11:26:24,user86247@example.com,user_86267,,S8
U84315,2023-02-27,North,Electronics,182.93,Pending,San Francisco,32,Premium,2023-02-27 00:41:13,user24388@example.com,user_72094,182.93,S22
U53831,2023-08-11,East,Clothing,137.95,,New York,46,Premium,2023-08-11 17:55:05,,user_54994,137.95,S44
U42897,2023-09-02,West,Clothing,456.4,Pending,New York,38,Pro,2023-09-02 08:13:25,user31730@example.com,user_20168,456.4,S9
U36486,2023-11-13,East,Clothing,92.28,,New York,53,Premium,2023-11-13 07:12:46,user54629@example.com,user_37797,,S14
U45157,2023-02-10,East,Books,459.94,Inactive,San Francisco,64,Pro,2023-02-10 05:10:20,user37203@example.com,user_90387,459.94,S20
U7909,2023-06-13,North,Home,75.78,Active,San Francisco,41,Premium,2023-06-13 02:16:30,user23510@example.com,user_98434,75.78,S5
U70017,2023-02-10,South,Home,90.6,Pending,San Francisco,37,Basic,2023-02-10 03:23:44,user20950@example.com,user_86615,90.6,S1
U35290,2023-10-14,East,Sports,471.65,Active,Seattle,26,Pro,2023-10-14 18:38:12,user62524@example.com,,471.65,S15
U53652,2023-03-30,North,Clothing,252.78,Pending,Chicago,28,Basic,2023-03-30 05:37:52,user80483@example.com,user_73958,252.78,S18
U37924,2023-04-12,North,Books,166.31,Pending,Austin,21,Pro,2023-04-12 16:15:06,,user_24075,166.31,S47
U79368,2023-02-12,South,Home,273.05,Active,Austin,30,Basic,2023-02-12 03:06:00,user39528@example.com,user_33307,273.05,S34
U64046,2023-05-24,North,Electronics,58.96,Pending,Chicago,25,Premium,2023-05-24 22:26:19,user64273@example.com,user_78987,58.96,S38
U28049,2023-09-26,West,Home,478.3,Pending,Chicago,50,Basic,2023-09-26 11:52:36,user25273@example.com,user_81954,478.3,S39
U28049,2023-09-26,West,Home,478.3,Pending,Chicago,50,Basic,2023-09-26 11:52:36,user25273@example.com,user_81954,478.3,S39
U44597,2023-01-08,East,Sports,263.14,Inactive,Austin,58,Basic,2023-01-08 18:50:09,user17696@example.com,user_33918,263.14,S11
U52516,2023-12-14,North,Electronics,237.16,,Austin,47,Pro,2023-12-14 18:17:37,user33308@example.com,user_55675,237.16,S16
U76109,2023-02-18,West,Clothing,104.55,Active,Los Angeles,45,Basic,2023-02-18 01:16:01,user53127@example.com,user_24688,104.55,S2
U90829,2023-08-29,South,Books,160.08,Inactive,New York,35,Premium,2023-08-29 06:43:40,,user_27191,,S29
U67787,2023-09-03,West,Home,263.87,Active,New York,30,Premium,2023-09-03 18:18:38,user40946@example.com,user_7096,263.87,S48
U21473,2023-08-12,South,Books,314.47,,Seattle,54,Pro,2023-08-12 05:12:24,user468@example.com,user_41254,314.47,S28
U15542,2023-08-03,South,Electronics,289.62,Active,Los Angeles,60,Basic,2023-08-03 16:44:43,user2009@example.com,user_78421,289.62,S37
U36125,2023-12-18,East,Clothing,419.03,Active,Seattle,27,Pro,2023-12-18 19:55:08,user23396@example.com,user_34597,419.03,S33
U89565,2023-08-09,East,Electronics,242.7,,Austin,62,Basic,2023-08-09 03:25:25,user40766@example.com,user_78617,242.7,S42
U78922,2023-04-16,West,Home,33.18,Pending,Los Angeles,46,Premium,2023-04-16 21:53:49,user33029@example.com,user_98748,33.18,S34
U80981,2023-05-17,South,Electronics,91.29,Active,New York,31,Premium,2023-05-17 10:50:07,user32429@example.com,user_71183,91.29,S43
U16692,2023-06-14,West,Electronics,402.12,Active,New York,27,Basic,2023-06-14 14:28:36,,user_34661,402.12,S11
U22117,2023-01-24,South,Electronics,434.53,Inactive,New York,40,Premium,2023-01-24 05:24:57,user36722@example.com,user_78057,434.53,S20
U44898,2023-02-04,West,Books,355.48,Pending,Chicago,42,Pro,2023-02-04 21:59:26,user90679@example.com,user_58546,355.48,S27
U77898,2023-11-05,West,Clothing,240.7,,Los Angeles,58,Premium,2023-11-05 15:32:51,user21860@example.com,user_81136,240.7,S50
U49152,2023-07-18,East,Home,21.66,Active,Austin,55,Premium,2023-07-18 17:09:35,user14436@example.com,,21.66,S28
U41296,2023-09-30,South,Clothing,229.23,Pending,Seattle,53,Basic,2023-09-30 05:18:39,user48831@example.com,user_43888,229.23,S30
U96938,2023-10-14,West,Books,344.65,Pending,Chicago,45,Basic,2023-10-14 10:12:58,user28369@example.com,user_68137,344.65,S41
U55013,2023-10-04,North,Clothing,122.11,,Chicago,18,Premium,2023-10-04 08:41:30,user50457@example.com,user_28515,122.11,S19
U55013,2023-10-04,North,Clothing,122.11,,Chicago,18,Premium,2023-10-04 08:41:30,user50457@example.com,user_28515,122.11,S19
U56317,2023-02-05,East,Sports,458.55,Inactive,San Francisco,64,Basic,2023-02-05 02:19:57,user28917@example.com,user_29587,458.55,S29
U61508,2023-05-23,North,Clothing,386.56,Inactive,San Francisco,34,Basic,2023-05-23 23:41:36,user29840@example.com,user_96240,386.56,S26
U61508,2023-05-23,North,Clothing,386.56,Inactive,San Francisco,34,Basic,2023-05-23 23:41:36,user29840@example.com,user_96240,386.56,S26
U59452,2023-01-04,South,Books,403.99,Active,Chicago,49,Pro,2023-01-04 07:29:47,user64923@example.com,user_86360,,S49
U85630,2023-10-11,South,Electronics,253.14,Pending,Austin,17,Pro,2023-10-11 02:55:12,user7044@example.com,user_40006,253.14,S10
U29636,2023-06-01,East,Clothing,241.45,Pending,New York,22,Pro,2023-06-01 03:12:00,user96119@example.com,,,S9
U38187,2023-03-20,West,Books,433.73,Active,San Francisco,22,Premium,2023-03-20 01:28:13,user498@example.com,user_82926,433.73,S47
U93427,2023-07-07,East,Sports,109.92,,San Francisco,57,Basic,2023-07-07 05:51:18,user83249@example.com,,109.92,S13
U86593,2023-10-06,South,Home,100.75,Inactive,Los Angeles,44,Premium,2023-10-06 16:58:32,user91733@example.com,user_52102,100.75,S35
U75093,2023-07-13,West,Books,236.42,Pending,Seattle,44,Pro,2023-07-13 13:44:13,user7947@example.com,user_59298,,S10
U84425,2023-05-27,East,Books,305.73,Inactive,Austin,28,Premium,2023-05-27 23:00:06,user94225@example.com,user_67515,305.73,S19
U75419,2023-01-16,North,Home,339.35,Active,Los Angeles,29,Basic,2023-01-16 02:37:58,user58606@example.com,user_19449,339.35,S50
U20350,2023-08-25,North,Books,358.36,Pending,Chicago,51,Basic,2023-08-25 13:59:19,user57831@example.com,user_1492,358.36,S23
U11702,2023-09-02,East,Electronics,436.72,Inactive,San Francisco,54,Pro,2023-09-02 23:23:25,user63605@example.com,user_45753,436.72,S32
U26332,2023-11-03,East,Sports,220.71,Inactive,San Francisco,48,Basic,2023-11-03 16:30:07,,user_69211,220.71,S4
U72711,2023-03-17,South,Books,293.34,,Austin,39,Basic,2023-03-17 15:56:47,user34142@example.com,user_69414,293.34,S14
U56143,2023-10-25,South,Electronics,380.78,Pending,Austin,49,Basic,2023-10-25 04:50:28,user37729@example.com,user_74221,380.78,S18
U66368,2023-12-05,West,Books,164.55,Pending,Los Angeles,47,Premium,2023-12-05 05:37:12,user83949@example.com,user_44890,164.55,S25
U67533,2023-05-27,North,Clothing,173.81,,San Francisco,56,Premium,2023-05-27 04:17:26,user95643@example.com,user_17476,173.81,S41
U79871,2023-01-29,West,Home,166.72,Pending,Chicago,47,Basic,2023-01-29 09:07:26,user33912@example.com,,166.72,S39
U29102,2023-03-27,North,Sports,159.59,Inactive,Seattle,47,Pro,2023-03-27 20:41:22,user4007@example.com,user_88894,,S39
U29102,2023-03-27,North,Sports,159.59,Inactive,Seattle,47,Pro,2023-03-27 20:41:22,user4007@example.com,user_88894,,S39
U32614,2023-06-28,East,Books,106.1,Active,Los Angeles,23,Basic,2023-06-28 16:31:23,user54025@example.com,user_18902,106.1,S39
U25994,2023-04-20,North,Sports,447.29,Inactive,Chicago,53,Basic,2023-04-20 00:50:24,,user_41582,447.29,S45
U42930,2023-02-22,East,Sports,478.89,Inactive,Chicago,22,Pro,2023-02-22 15:24:24,user99541@example.com,user_36378,478.89,S11
U81900,2023-03-16,North,Electronics,378.01,,Seattle,63,Pro,2023-03-16 15:26:58,user13686@example.com,user_76686,378.01,S34
U34049,2023-12-12,West,Electronics,464.08,Inactive,Chicago,56,Pro,2023-12-12 01:33:04,user52503@example.com,user_40937,464.08,S24
U61391,2023-09-28,North,Home,249.23,Active,San Francisco,57,Premium,2023-09-28 08:52:38,user79639@example.com,user_83450,249.23,S38
U83597,2023-02-24,South,Home,130.09,,New York,40,Premium,2023-02-24 20:23:27,,user_4006,130.09,S50
U41312,2023-07-22,West,Home,322.94,,Los Angeles,65,Premium,2023-07-22 19:42:35,user67508@example.com,user_29589,322.94,S42
U40148,2023-04-08,North,Electronics,297.22,,New York,31,Pro,2023-04-08 23:15:38,,user_33145,297.22,S49
U30948,2023-09-27,South,Electronics,407.22,Pending,Seattle,55,Basic,2023-09-27 11:37:56,user90890@example.com,,,S47
U49082,2023-12-28,North,Electronics,479.18,Active,Austin,18,Pro,2023-12-28 21:27:01,user52871@example.com,user_43910,479.18,S32
U72541,2023-01-19,West,Electronics,85.64,Inactive,San Francisco,50,Premium,2023-01-19 06:21:11,user34862@example.com,user_67917,85.64,S4
U90068,2023-06-25,North,Sports,472.09,Active,Austin,26,Premium,2023-06-25 11:03:40,user86814@example.com,user_9114,472.09,S11
U45145,2023-05-31,West,Electronics,289.61,Inactive,Austin,46,Basic,2023-05-31 21:05:51,user78274@example.com,user_11975,289.61,S29
U17432,2023-07-13,South,Clothing,355.74,Inactive,Chicago,18,Premium,2023-07-13 20:03:54,user10774@example.com,user_83882,355.74,S19
U20879,2023-09-13,East,Clothing,46.84,Pending,San Francisco,55,Basic,2023-09-13 10:53:41,user7190@example.com,user_79791,46.84,S15
U82068,2023-06-08,West,Clothing,460.2,,Chicago,49,Premium,2023-06-08 13:50:44,,user_56532,460.2,S47
U93297,2023-06-30,South,Electronics,260.12,Pending,San Francisco,27,Pro,2023-06-30 10:07:13,user94151@example.com,,,S37
U61293,2023-03-14,South,Electronics,449.13,Inactive,San Francisco,25,Pro,2023-03-14 12:30:27,user61369@example.com,user_48386,449.13,S46
U52871,2023-04-19,South,Sports,242.4,Pending,San Francisco,38,Pro,2023-04-19 04:39:27,user94949@example.com,user_25254,242.4,S36
U51534,2023-05-02,East,Books,167.31,,Chicago,29,Premium,2023-05-02 00:38:56,user37645@example.com,user_96846,167.31,S5
U57860,2023-09-25,North,Clothing,359.91,Active,New York,36,Pro,2023-09-25 08:44:59,user17107@example.com,user_61822,359.91,S45
U28716,2023-04-02,East,Books,259.82,Inactive,San Francisco,51,Premium,2023-04-02 04:53:10,user75363@example.com,user_28304,259.82,S45
U47486,2023-09-21,North,Electronics,332.23,Pending,San Francisco,52,Pro,2023-09-21 05:00:04,user8344@example.com,user_14866,332.23,S37
U48495,2023-02-23,North,Electronics,391.76,,San Francisco,46,Basic,2023-02-23 11:38:30,user94050@example.com,user_76797,391.76,S37
U27143,2023-02-14,North,Books,95.88,Active,Seattle,54,Premium,2023-02-14 11:50:39,user22901@example.com,user_49028,95.88,S18
U98275,2023-08-15,North,Clothing,305.11,,Seattle,45,Pro,2023-08-15 07:18:05,user88630@example.com,user_46378,305.11,S40
U27519,2023-06-21,East,Clothing,185.98,,Austin,22,Pro,2023-06-21 06:28:05,user88337@example.com,user_91210,185.98,S4
U36959,2023-09-10,North,Home,476.55,Inactive,Seattle,43,Basic,2023-09-10 12:24:55,user88008@example.com,user_29074,476.55,S50
U36959,2023-09-10,North,Home,476.55,Inactive,Seattle,43,Basic,2023-09-10 12:24:55,user88008@example.com,user_29074,476.55,S50
U58675,2023-01-05,West,Home,111.01,Inactive,New York,29,Premium,2023-01-05 00:40:17,user40097@example.com,,111.01,S34
U40853,2023-09-25,North,Electronics,263.75,,Austin,28,Basic,2023-09-25 09:19:24,user65183@example.com,user_96546,263.75,S42
U88166,2023-03-19,South,Sports,477.08,,Los Angeles,25,Basic,2023-03-19 17:18:18,user74674@example.com,user_8242,477.08,S11
U60855,2023-05-11,East,Clothing,378.65,Pending,Los Angeles,19,Pro,2023-05-11 18:58:50,,user_20535,378.65,S26
U60855,2023-05-11,East,Clothing,378.65,Pending,Los Angeles,19,Pro,2023-05-11 18:58:50,,user_20535,378.65,S26
U94846,2023-02-06,South,Electronics,253.72,Pending,New York,30,Pro,2023-02-06 20:23:07,user58923@example.com,user_12252,253.72,S50
U6006,2023-11-13,South,Books,229.61,Active,Austin,51,Premium,2023-11-13 06:09:11,,user_8198,229.61,S31
U45940,2023-05-24,East,Books,410.82,Active,Austin,58,Pro,2023-05-24 18:07:16,user15135@example.com,user_63161,410.82,S19
U50444,2023-07-04,South,Books,362.01,Active,San Francisco,62,Premium,2023-07-04 14:35:00,user11178@example.com,user_44605,362.01,S43
U12936,2023-03-24,North,Home,145.61,Inactive,Seattle,47,Pro,2023-03-24 12:22:19,user77262@example.com,user_34626,,S21
U11769,2023-07-14,East,Sports,150.61,Inactive,Seattle,47,Pro,2023-07-14 18:58:04,user45123@example.com,user_31743,150.61,S26
U32234,2023-07-12,East,Clothing,294.21,Active,Chicago,23,Pro,2023-07-12 01:07:44,user7957@example.com,user_46497,294.21,S5
U6573,2023-12-17,North,Electronics,96.81,Pending,Seattle,19,Premium,2023-12-17 12:41:45,user33767@example.com,user_72617,96.81,S10
U37227,2023-04-21,West,Books,441.87,Active,Los Angeles,49,Pro,2023-04-21 13:11:31,,user_80787,441.87,S11
U67488,2023-07-17,South,Home,185.06,Inactive,Los Angeles,52,Basic,2023-07-17 14:06:49,user89899@example.com,user_12872,,S50
U88455,2023-01-01,South,Books,118.38,,New York,52,Premium,2023-01-01 21:20:55,user42991@example.com,,118.38,S38
U12138,2023-06-30,South,Books,39.76,Inactive,Austin,31,Pro,2023-06-30 23:08:39,user3159@example.com,user_4601,39.76,S16
U10969,2023-11-20,South,Books,296.63,,New York,39,Premium,2023-11-20 07:00:37,user62250@example.com,,296.63,S33
U11899,2023-03-17,East,Electronics,438.01,,New York,63,Premium,2023-03-17 00:24:20,user9414@example.com,user_47186,438.01,S44
U91087,2023-08-26,South,Sports,216.65,,San Francisco,42,Premium,2023-08-26 20:05:11,user84298@example.com,user_10192,216.65,S9
U28837,2023-04-11,South,Home,481.52,Pending,Austin,60,Pro,2023-04-11 18:18:53,user82667@example.com,user_150,481.52,S30
U28837,2023-04-11,South,Home,481.52,Pending,Austin,60,Pro,2023-04-11 18:18:53,user82667@example.com,user_150,481.52,S30
U24615,2023-03-19,West,Home,14.72,Inactive,Austin,18,Premium,2023-03-19 08:50:01,user4131@example.com,user_72959,14.72,S3
U31858,2023-11-07,East,Books,110.47,Pending,San Francisco,36,Basic,2023-11-07 03:19:39,,user_76971,110.47,S25
U88063,2023-03-12,South,Books,109.07,Inactive,Los Angeles,34,Premium,2023-03-12 11:58:00,user35750@example.com,user_17204,109.07,S29
U65932,2023-08-27,North,Books,493.4,Inactive,Austin,23,Premium,2023-08-27 00:46:56,user31168@example.com,,,S20
U16701,2023-04-13,South,Home,241.96,,New York,57,Basic,2023-04-13 18:42:07,user29540@example.com,user_53275,241.96,S35
U93515,2023-12-18,South,Electronics,41.18,Inactive,New York,47,Pro,2023-12-18 05:22:39,user81360@example.com,user_81818,41.18,S3
U9650,2023-08-01,North,Home,477.05,Inactive,Los Angeles,44,Premium,2023-08-01 11:41:58,user78148@example.com,user_89690,477.05,S5
U9101,2023-05-30,East,Sports,121.04,Pending,Chicago,58,Basic,2023-05-30 01:39:36,user29976@example.com,user_25153,121.04,S21
U72273,2023-09-30,West,Clothing,383.27,Active,Seattle,59,Pro,2023-09-30 15:55:54,user44489@example.com,user_49332,383.27,S5
U98606,2023-11-03,North,Sports,28.32,Active,Austin,40,Premium,2023-11-03 05:48:04,user37493@example.com,user_29005,28.32,S3
U97733,2023-08-29,North,Electronics,263.85,Inactive,New York,53,Basic,2023-08-29 15:48:48,user78818@example.com,user_3699,263.85,S3
U63082,2023-09-24,North,Clothing,310.55,Active,Chicago,23,Premium,2023-09-24 16:36:36,user65336@example.com,user_40978,310.55,S32
U49335,2023-07-14,West,Home,298.62,Pending,New York,59,Premium,2023-07-14 03:12:00,user51683@example.com,user_36791,298.62,S21
U82514,2023-08-16,South,Electronics,377.63,Inactive,Austin,60,Pro,2023-08-16 03:21:51,user5490@example.com,user_67039,377.63,S25
U5201,2023-07-21,West,Home,118.0,Pending,Austin,42,Pro,2023-07-21 15:17:05,user93127@example.com,user_4531,,S11
U55531,2023-04-08,East,Electronics,143.18,,Chicago,47,Premium,2023-04-08 09:33:28,user21354@example.com,user_47936,143.18,S46
U62277,2023-09-19,South,Sports,386.86,Inactive,New York,43,Basic,2023-09-19 06:22:18,user34677@example.com,user_34709,386.86,S6
U12201,2023-05-07,South,Home,432.75,,New York,57,Pro,2023-05-07 17:33:43,user71217@example.com,user_24303,432.75,S45
U70355,2023-03-21,East,Home,184.31,Pending,Los Angeles,40,Pro,2023-03-21 20:27:32,user54536@example.com,user_81532,184.31,S47
U61005,2023-08-01,West,Electronics,140.07,Pending,Los Angeles,59,Pro,2023-08-01 03:06:36,user71024@example.com,user_75128,140.07,S14
U84971,2023-08-21,South,Electronics,221.32,Inactive,Los Angeles,27,Basic,2023-08-21 23:11:22,user45870@example.com,user_67658,221.32,S24
U16683,2023-05-02,East,Clothing,214.53,Inactive,Seattle,41,Pro,2023-05-02 09:57:14,user54036@example.com,user_47003,214.53,S26
U94115,2023-05-09,East,Clothing,491.61,Pending,Austin,44,Basic,2023-05-09 01:09:55,user13339@example.com,user_37929,491.61,S40
U32697,2023-05-28,West,Books,263.42,,Los Angeles,55,Pro,2023-05-28 04:44:02,user34677@example.com,user_2352,263.42,S41
U2803,2023-04-08,West,Books,286.89,Active,Chicago,34,Pro,2023-04-08 16:17:24,user58388@example.com,user_22195,286.89,S1
U7243,2023-03-02,North,Clothing,414.62,Active,Chicago,22,Basic,2023-03-02 17:53:00,user69655@example.com,user_18568,414.62,S31
U32828,2023-08-14,South,Home,92.4,Pending,Seattle,61,Pro,2023-08-14 01:08:51,user44595@example.com,user_28705,92.4,S7
U40119,2023-08-18,South,Electronics,211.63,,New York,21,Basic,2023-08-18 02:46:16,user47506@example.com,user_73922,211.63,S43
U27732,2023-04-05,North,Books,203.5,Active,Chicago,22,Premium,2023-04-05 22:21:33,user29198@example.com,user_49562,203.5,S16
U98258,2023-06-04,South,Home,188.24,Pending,Austin,39,Pro,2023-06-04 16:08:04,user25403@example.com,,188.24,S13
U1804,2023-02-27,West,Electronics,338.28,Pending,Austin,57,Pro,2023-02-27 12:08:22,user43956@example.com,user_69820,338.28,S29
U1804,2023-02-27,West,Electronics,338.28,Pending,Austin,57,Pro,2023-02-27 12:08:22,user43956@example.com,user_69820,338.28,S29
U52269,2023-10-07,South,Sports,191.31,Active,Los Angeles,54,Basic,2023-10-07 15:06:45,user23273@example.com,user_29101,,S29
U35107,2023-10-28,North,Electronics,483.75,Inactive,Austin,19,Basic,2023-10-28 16:37:27,user15780@example.com,user_60751,483.75,S30
U43387,2023-03-13,East,Books,199.38,Active,Austin,36,Pro,2023-03-13 08:08:21,user55346@example.com,user_13946,199.38,S17
